market,modal_price
Kaveripakkam,17.707272727272727
Bardoli(Madhi),17.704444444444444
Javera,17.7
Devarakonda,17.7
Mulugu,17.7
Devarkonda(Dindi),17.7
Babai,17.69
Poonthottam,17.681818181818183
Nirmal,17.675
Moth,17.673058221369164
Pipriya,17.651515151515152
Bhavarpur,17.644444444444446
Kanchipuram,17.62528735632184
Vedaranyam,17.6
Thirupoondi,17.6
Chandur,17.6
Chandur(Mungodu),17.6
Kilvelur,17.6
Nagapattinam,17.6
Junnar(Otur),17.575
Vikasnagar,17.56977549111319
Sahnewal,17.55689740420272
Raigarh,17.530808823529412
Acharapakkam,17.52989898989899
Maduranthagam,17.524736842105263
Kanker,17.50657894736842
Zunheboto,17.5
Anandapur,17.5
Dubbak,17.5
Kosamba,17.5
Dholka(Koth),17.467241379310344
Baghapurana,17.459671532846716
Kammarpally,17.45
Gharghoda,17.44333333333333
Rajapalayam,17.4375
Thasara(Dokar),17.434782608695652
Manawar,17.425686274509804
Dhar(F&V),17.40694774346793
Sorabha,17.385227272727274
Nanakmatta,17.370689655172413
Mannargudi,17.346666666666668
Chintalapudi,17.333333333333332
Junnar,17.325
Bariya,17.315
Raman,17.281927710843373
Chityal,17.27
Kannad,17.2
Badnawar(F&V),17.189393939393938
Honnali,17.181682368775235
Samalkha,17.15176848874598
Balotra,17.13
Akkalkuwa,17.073333333333334
Gaddiannaram,17.052074074074074
Channarayapatna,17.05
Bhehjoi,17.026623376623377
Kollegal,17.0
Narsapuram,17.0
Dharamkot,16.990837696335078
Babrala,16.984756097560975
Thasara,16.97826086956522
Mehmadabad,16.963636363636365
Medipally,16.95
Tiruthuraipoondi,16.933333333333334
Nautnava,16.92913767019667
Kashipur,16.924541832669323
Chalisgaon,16.92069387755102
Bhimadole,16.92
Mandsaur(F&V),16.916083916083917
Shahpura,16.9
Narharpur,16.883783783783784
Talwandi Sabo,16.88244514106583
Jalandhar City,16.86972972972973
Baradwar,16.8428
Amarwda,16.82166666666667
Dhariwal,16.813840830449827
Lalganj,16.806346153846153
Mundgod,16.8
Vyara(Paati),16.771190476190476
Vaduvur,16.75
Shakti,16.746153846153845
Najibabad,16.733962536023057
Palani,16.72222222222222
Jalgaon(Masawat),16.71669724770642
Tikonia,16.68554892601432
Morva Hafad,16.674666666666667
Kuppam,16.666666666666668
Piler,16.661290322580644
Pandharpur,16.647515114873038
Songadh(Umrada),16.64666666666667
Bhagta Bhai Ka,16.623333333333335
Bhanupratappur,16.57857142857143
Arakalgud,16.5
F.G.Churian,16.486469072164947
Palera,16.47
Madagadipet,16.467272727272725
Dharangaon,16.462560975609758
Syopurkalan(F&V),16.4201268115942
Karwar,16.4
Charama,16.380555555555556
Lakhanpuri,16.380555555555556
Chhindwara(F&V),16.365294117647057
Kotadwara,16.359618441971385
Simariya,16.359583333333333
Bhatgaon,16.291666666666668
Uthiramerur,16.29027397260274
Sattupalli,16.272972972972973
Alirajpur(F&V),16.270491803278688
Rampura Phul,16.26
Vishrampur,16.25
Navapur,16.239916666666666
Sikandraraau,16.235041841004186
Ahwa-Dang,16.224
Talwandi Bhai,16.22077922077922
Akole,16.209166666666665
Sarona,16.155555555555555
Abhanpur,16.151875
Ahmedgarh,16.13910256410256
Keshkal,16.125
Vettavalam,16.117272727272727
Gangoh,16.065960900036888
Pandua,16.01651376146789
Budalur,16.0
Palakode,16.0
Sardhana,15.991095890410957
Kalipur,15.96949494949495
Boraee,15.968181818181819
Samsabad,15.967353951890034
Jasvantnagar,15.95584498094028
Sarsiwan,15.954166666666666
Sidhwan Bet,15.946153846153846
Venkateswarnagar,15.922950819672131
Katangi,15.912
Dhamnod,15.908830935251798
Nagari,15.874021739130436
Atru(Kawai Salpura),15.855
Jakhal,15.808709677419355
Deori,15.802727272727273
Pachora(Bhadgaon),15.786666666666669
Amarpatan,15.7864
Rajgarh,15.765747863247864
Kalavai,15.762258064516129
Dondilohara,15.75
Hata,15.75
Manglaur,15.73877551020408
Gopalpatti,15.730625
Gattasilli,15.717241379310344
Belargaon,15.704166666666667
Barwala,15.692244224422442
Jafrabad,15.675
Bardewri,15.669642857142858
Gariyaband,15.661428571428571
Bhikhiwind,15.649999999999999
Siwan,15.624137931034484
Amoda,15.588709677419354
Ghanaur,15.575490196078432
Sikar,15.561349693251534
Korar,15.529166666666667
Chhachrauli,15.523729674796748
Navapara,15.52
Gudimalkapur,15.503571428571428
Kondagoan,15.5
Ammoor,15.481082802547771
Jamner(Neri),15.462
Bhopal(F&V),15.45
Payagpur,15.436666666666667
Nainpur,15.425
Sargaon,15.35
Sindholi,15.35
Shrigonda(Gogargaon),15.333333333333334
Jagtial,15.328243243243243
Gurur,15.266
Bilimora(Gandevi),15.25
Rajim,15.25
Arang,15.23457142857143
Dhilwan,15.22875
Anoop Shahar,15.195445544554456
Akaltara,15.161999999999999
Amgaon,15.14361111111111
Balaghat,15.125180722891567
Sunguvarchatram,15.094999999999999
Sambhal,15.093716268311487
Bhulath,15.086805555555555
Dammapet,15.085333333333333
Dudhawa,15.08
Takhatpur,15.076734693877551
Goniana,15.06605194805195
Dhamtari,15.049655172413793
Chevella,15.044776119402986
Dondi,15.0
Kotmi,15.0
Nadwai,14.994285714285715
Anwala,14.986503067484664
Vijapur(veg),14.965035799522674
Mullana,14.961293103448275
Neora,14.954347826086956
Pipariya,14.926358024691359
Bagbahra,14.897209302325582
Jaitgiri,14.875
Shajapur(F&V),14.86235294117647
Jairamnagar,14.84
Jamner,14.836447368421052
Ratanpur,14.833333333333334
Tiruvennainallur,14.828323353293413
Chengalpattu,14.823333333333332
Naila,14.788499999999999
Karnailganj,14.785810810810812
Ajnala,14.751166464155528
Naushera Pannuan,14.750943396226415
Nampur,14.723269230769231
Bilga (Talwan ),14.722222222222221
Kharora,14.704545454545455
Palamaner,14.655473372781065
Sarangarh,14.608333333333334
Bhakhara,14.6
Bhurkoni,14.6
Bayana,14.583333333333334
Bheemkhoj,14.575714285714286
Punhana,14.5640625
Neem Ka Thana,14.557887931034482
Rudrapur,14.552467718794835
Nawarangpur,14.51495238095238
Kamlaganj,14.475330396475771
Jaijaipur,14.422999999999998
Balod,14.418333333333335
Bhulath (Nadala),14.410919540229886
Salon,14.3720987654321
Basana,14.369354838709677
Mahasamund,14.35
Bhoring,14.35
Shivrinarayanpur,14.342500000000001
Lormi,14.303571428571429
Katni,14.2825
Pallipattu,14.28
Dehradoon,14.247496896979726
Umrane,14.246153846153845
Mulabagilu,14.201415094339621
Chura,14.200000000000001
Vayalapadu,14.17816091954023
Siddipet,14.164761904761903
Champa,14.16404255319149
Siyana,14.132203898050975
Kasdol,14.0725
Pune(Pimpri),14.071155172413793
Fazilka (Ladhuka),14.027865612648222
Channapatana,14.005088495575222
Mehta,14.000625
Chhati,14.0
Puttur,14.0
Shakot (Malsian),13.98076923076923
Komakhan,13.980526315789474
Bagpat,13.897163120567376
Sardarnagar,13.833333333333334
Dera Baba Nanak,13.7125
Devgadhbaria,13.689473684210528
Thiruvannamalai,13.675
Chutmalpur,13.666834924965896
Tendukona,13.666666666666666
Babain,13.660000000000002
Davgadbaria(Piplod),13.645
Kalanaur,13.624652777777778
Jhalap,13.6
Anantapur,13.6
Pithoura,13.583333333333334
Maholi,13.58095238095238
Petlawad,13.57534351145038
Vadodara(Sayajipura),13.555555555555555
Budhar,13.5
Lashkar(F&V),13.482758620689655
Pirda,13.466666666666667
Dhanura,13.455494505494507
Majitha,13.39225806451613
Sikanderabad,13.3687641723356
Anuppur,13.336111111111112
Kukshi,13.328399999999998
Sakra,13.325
Sarayapali,13.27357142857143
Nakodar,13.2534375
Mohamadabad,13.23879150066401
Thanabhawan,13.183266129032257
Siroli,13.161228070175438
Pandhana(F&V),13.161111111111111
Damoh(F&V),13.14655172413793
Elevancheri,13.103225806451613
Sendhwa,12.988672566371681
Desur,12.983333333333334
Shahaswan,12.980672268907563
Raikot,12.98
Makhu,12.974380165289256
Khateema,12.963175287356323
Bhogpur,12.905511811023622
Noor Mehal,12.838502673796793
Bahedi,12.801283185840708
Mulakalacheruvu,12.793457943925235
Gharaunda,12.766666666666667
Kiratpur,12.532262569832403
Valathi,12.523333333333333
Birra,12.5
Nakud,12.460178926441353
Phillaur,12.452205882352942
Shahdara,12.4
Dudhi,12.381481481481481
Dewas(F&V),12.356
Kot ise Khan,12.337025316455696
Kalikiri,12.3296875
Sagar(F&V),12.2625
Roorkee,12.204957983193276
Srinivasapur,12.199406779661016
Uttaripura,12.129166666666668
Divai,12.121983122362868
Ramnagar,12.10288844621514
Khatauli,12.079596977329976
Katra,11.955080213903743
Sangriya,11.885606060606062
Dibiapur,11.840940766550522
Niwadi,11.81
Jahanabad,11.804411764705883
Nagina,11.75952380952381
Jaspur(UC),11.706832740213523
Hargaon (Laharpur),11.581528662420382
Shahkot,11.542476635514019
Shivpuri(F&V),11.481626794258373
Khandwa(F&V),11.431929133858269
Lohian Khas,11.366814159292035
Mihipurwa,11.321011673151752
Rampurmaniharan,11.269961759082218
Chaandpur,11.222440944881889
Tilhar,11.204260731319554
Kadhle,11.041702786377709
Tanakpur,10.920454545454545
Punganur,10.85925925925926
Haridwar Union,10.815824324324325
Sri Har Gobindpur,10.771875
Gulavati,10.712873900293255
Margao,10.674999999999999
Sandi,10.584653465346534
Javer,10.462719298245615
Kapurthala,10.352604166666667
Ambajipeta,10.313793103448276
Kairana,10.299242424242424
Pune(Khadiki),10.023815028901733
Morena(F&V),9.9631
Devband,9.725407166123778
Ravulapelem,9.6
Jabalpur(F&V),9.574319727891156
Billsadda,9.5071875
Visoli,9.49642857142857
Sikarpur,9.444046511627906
Shahpur,9.257994100294985
Harike,9.197019867549669
Vijayanagaram,9.0
Khed,8.708148148148148
Parikshitgarh,8.47741935483871
Chogawan,8.420454545454545
Pali,8.25
Nissing,8.244186046511627
Guna(F&V),8.209948979591838
Satna(F&V),8.123076923076923
Raipur Rai,8.0
Porsa(F&V),7.976190476190476
Shamgarh(F&V),7.788095238095239
Kunjpura,7.359999999999999
Sultanpurchilkana,6.897246963562752
Bharatpur,6.166666666666667
Vadali,5.9737254901960775
Tanda(Rampur),5.09945652173913
Kolhapur(Malkapur),5.0
Gajwel,1.8333333333333333
